,ClusterID,Month,AverageTemperature,MaxTemperature,MinTemperature,TotalRainfall,officialnamesuburb,officialnamestate,lattitude,longtitude,clusterid
0,26394,1,27.277895723502304,34.3455,22.8955,3869.50001084,Boigu Island,Queensland,-9.265495092,142.216398,26394
1,26394,2,27.086926675949364,32.495502,23.2455,3532.00000818,Boigu Island,Queensland,-9.265495092,142.216398,26394
2,26394,3,26.969888859447003,32.3455,23.095499,4321.20000916,Boigu Island,Queensland,-9.265495092,142.216398,26394
3,26394,4,26.915978995238095,31.595499,23.5455,3963.90002301,Boigu Island,Queensland,-9.265495092,142.216398,26394
4,26394,5,26.632590460829494,30.4955,21.9955,2751.70001505,Boigu Island,Queensland,-9.265495092,142.216398,26394
5,26394,6,25.758156619047618,29.845499,21.8955,1449.40001087,Boigu Island,Queensland,-9.265495092,142.216398,26394
6,26394,7,25.256011177419357,28.6955,21.6455,1144.3000102,Boigu Island,Queensland,-9.265495092,142.216398,26394
7,26394,8,25.15726886635945,29.095499,20.9955,780.30000735,Boigu Island,Queensland,-9.265495092,142.216398,26394
8,26394,9,25.69256625,30.3955,21.8955,824.90000764,Boigu Island,Queensland,-9.265495092,142.216398,26394
9,26394,10,26.591240649769585,31.9955,22.4455,1059.90000623,Boigu Island,Queensland,-9.265495092,142.216398,26394
10,26394,11,27.46654945952381,33.5955,23.7455,1447.80001099,Boigu Island,Queensland,-9.265495092,142.216398,26394
11,26394,12,27.7145989562212,34.695503,23.6955,2729.80000391,Boigu Island,Queensland,-9.265495092,142.216398,26394
12,27395,1,27.632672748847927,32.978,23.828,4416.00000799,Saibai Island,Queensland,-9.3960724,142.6899917,27395
13,27395,2,27.497558184810124,31.977999,23.578,4070.90001069,Saibai Island,Queensland,-9.3960724,142.6899917,27395
14,27395,3,27.39237897004608,31.928,23.828,4872.70001528,Saibai Island,Queensland,-9.3960724,142.6899917,27395
15,27395,4,27.31264535238095,31.977999,24.078,4116.800013,Saibai Island,Queensland,-9.3960724,142.6899917,27395
16,27395,5,26.88031105299539,30.078,23.828,2496.30001479,Saibai Island,Queensland,-9.3960724,142.6899917,27395
17,27395,6,25.948602752380953,29.278,22.578,1321.00000966,Saibai Island,Queensland,-9.3960724,142.6899917,27395
18,27395,7,25.398600211981567,28.178,21.877998,940.40000688,Saibai Island,Queensland,-9.3960724,142.6899917,27395
19,27395,8,25.206832739631334,28.477999,21.727999,608.10000583,Saibai Island,Queensland,-9.3960724,142.6899917,27395
20,27395,9,25.664054073809524,29.528,21.977999,682.60000497,Saibai Island,Queensland,-9.3960724,142.6899917,27395
21,27395,10,26.567042976958525,29.977999,22.928,994.80000415,Saibai Island,Queensland,-9.3960724,142.6899917,27395
22,27395,11,27.543047223809523,31.678,24.178,1440.8000050599999,Saibai Island,Queensland,-9.3960724,142.6899917,27395
23,27395,12,27.964422087557605,32.878,24.227999,3037.5000115000003,Saibai Island,Queensland,-9.3960724,142.6899917,27395
24,27398,1,27.698833500000003,30.5,24.45,4642.60000478,Ugar Island,Queensland,-9.507456901,143.5452047,27398
25,27398,2,27.55839661772152,30.7,24.1,4048.10000592,Ugar Island,Queensland,-9.507456901,143.5452047,27398
26,27398,3,27.441522668202765,30.3,24.55,4297.80001617,Ugar Island,Queensland,-9.507456901,143.5452047,27398
27,27398,4,27.340803614285715,29.85,24.8,3998.20000678,Ugar Island,Queensland,-9.507456901,143.5452047,27398
28,27398,5,26.966071440092165,29.4,24.75,2573.20001082,Ugar Island,Queensland,-9.507456901,143.5452047,27398
29,27398,6,26.125426576190478,28.35,23.9,1426.90001069,Ugar Island,Queensland,-9.507456901,143.5452047,27398
30,27398,7,25.5598982235023,27.6,23.5,807.60000404,Ugar Island,Queensland,-9.507456901,143.5452047,27398
31,27398,8,25.269172407834102,27.1,23.35,532.30000409,Ugar Island,Queensland,-9.507456901,143.5452047,27398
32,27398,9,25.58216766904762,28.1,23.2,543.30000236,Ugar Island,Queensland,-9.507456901,143.5452047,27398
33,27398,10,26.35469467050691,29.65,23.65,829.5000052,Ugar Island,Queensland,-9.507456901,143.5452047,27398
34,27398,11,27.262509880952383,30.1,24.85,1159.60000298,Ugar Island,Queensland,-9.507456901,143.5452047,27398
35,27398,12,27.795785262672812,31.4,24.9,2692.00001154,Ugar Island,Queensland,-9.507456901,143.5452047,27398
36,28394,1,27.674976004608297,30.4,25.15,6106.10000753,Mabuiag Island,Queensland,-9.954847102,142.1815481,28394
37,28394,2,27.526872367088608,29.9,24.55,4976.70001119,Mabuiag Island,Queensland,-9.954847102,142.1815481,28394
38,28394,3,27.483678923963133,30.65,24.9,5614.90000633,Mabuiag Island,Queensland,-9.954847102,142.1815481,28394
39,28394,4,27.393998014285714,30.15,24.75,4312.30001378,Mabuiag Island,Queensland,-9.954847102,142.1815481,28394
40,28394,5,26.872979103686635,29.1,23.7,1775.50001118,Mabuiag Island,Queensland,-9.954847102,142.1815481,28394
41,28394,6,25.835783733333333,28.35,23.55,747.00000792,Mabuiag Island,Queensland,-9.954847102,142.1815481,28394
42,28394,7,25.22111658525346,27.05,23.2,457.20000427,Mabuiag Island,Queensland,-9.954847102,142.1815481,28394
43,28394,8,25.037567122119817,26.9,23.1,312.9000018,Mabuiag Island,Queensland,-9.954847102,142.1815481,28394
44,28394,9,25.44573414047619,28.35,23.1,349.20000115,Mabuiag Island,Queensland,-9.954847102,142.1815481,28394
45,28394,10,26.414660069124423,30.15,23.85,633.10000376,Mabuiag Island,Queensland,-9.954847102,142.1815481,28394
46,28394,11,27.42382936904762,30.55,24.1,1048.00000545,Mabuiag Island,Queensland,-9.954847102,142.1815481,28394
47,28394,12,27.980073958525345,30.9,25.0,3053.40000707,Mabuiag Island,Queensland,-9.954847102,142.1815481,28394
48,28396,1,27.700139221198157,30.45,25.1,5742.20000575,Iama Island,Queensland,-9.901188914,142.7752078,28396
49,28396,2,27.556228903797468,30.1,24.6,4564.70001573,Iama Island,Queensland,-9.901188914,142.7752078,28396
50,28396,3,27.486573523041475,30.55,24.45,4985.50001429,Iama Island,Queensland,-9.901188914,142.7752078,28396
51,28396,4,27.394553545238093,30.15,24.9,4203.90001015,Iama Island,Queensland,-9.901188914,142.7752078,28396
52,28396,5,26.9081893202765,29.2,24.7,2008.6000065599999,Iama Island,Queensland,-9.901188914,142.7752078,28396
53,28396,6,25.94731651904762,28.2,23.9,987.60000878,Iama Island,Queensland,-9.901188914,142.7752078,28396
54,28396,7,25.3577189078341,27.45,23.4,683.8000049,Iama Island,Queensland,-9.901188914,142.7752078,28396
55,28396,8,25.11238480875576,26.95,23.0,390.70000441,Iama Island,Queensland,-9.901188914,142.7752078,28396
56,28396,9,25.46569945238095,28.1,22.65,457.40000274,Iama Island,Queensland,-9.901188914,142.7752078,28396
57,28396,10,26.348905562211982,29.65,23.75,657.60000444,Iama Island,Queensland,-9.901188914,142.7752078,28396
58,28396,11,27.338229257142856,30.15,24.5,1034.50000294,Iama Island,Queensland,-9.901188914,142.7752078,28396
59,28396,12,27.930309184331797,30.95,24.85,3017.30000226,Iama Island,Queensland,-9.901188914,142.7752078,28396
60,28397,1,27.69671179953917,30.6,25.1,5839.40000143,Poruma Island,Queensland,-10.05035397,143.0693573,28397
61,28397,2,27.55489979240506,30.35,24.2,4550.30000721,Poruma Island,Queensland,-10.05035397,143.0693573,28397
62,28397,3,27.471620576036866,30.4,24.55,4828.50000784,Poruma Island,Queensland,-10.05035397,143.0693573,28397
63,28397,4,27.36443453809524,29.95,23.75,4172.40001447,Poruma Island,Queensland,-10.05035397,143.0693573,28397
64,28397,5,26.91352723732719,29.15,24.8,2007.0000024,Poruma Island,Queensland,-10.05035397,143.0693573,28397
65,28397,6,25.987673645238097,28.3,24.05,1087.70000913,Poruma Island,Queensland,-10.05035397,143.0693573,28397
66,28397,7,25.40143530645161,27.65,23.45,679.20000463,Poruma Island,Queensland,-10.05035397,143.0693573,28397
67,28397,8,25.129867516129032,26.95,23.0,400.70000386,Poruma Island,Queensland,-10.05035397,143.0693573,28397
68,28397,9,25.454503961904763,28.0,23.15,439.50000612,Poruma Island,Queensland,-10.05035397,143.0693573,28397
69,28397,10,26.290855389400924,29.65,23.75,662.90000512,Poruma Island,Queensland,-10.05035397,143.0693573,28397
70,28397,11,27.252291638095237,29.85,24.75,977.40000315,Poruma Island,Queensland,-10.05035397,143.0693573,28397
71,28397,12,27.847239792626727,30.85,25.3,2850.10000104,Poruma Island,Queensland,-10.05035397,143.0693573,28397
72,28399,1,27.58013633640553,30.25,24.85,4666.90000644,Waua Islet,Queensland,-9.948642684,144.0374468,28399
73,28399,2,27.46074366329114,29.9,24.8,3793.30000054,Waua Islet,Queensland,-9.948642684,144.0374468,28399
74,28399,3,27.400662421658986,30.1,24.35,3991.50000867,Waua Islet,Queensland,-9.948642684,144.0374468,28399
75,28399,4,27.271076397619044,30.15,25.05,3336.9999994,Waua Islet,Queensland,-9.948642684,144.0374468,28399
76,28399,5,26.890716177419353,29.35,24.75,1884.60000804,Waua Islet,Queensland,-9.948642684,144.0374468,28399
77,28399,6,26.02760915952381,28.25,24.0,967.40000945,Waua Islet,Queensland,-9.948642684,144.0374468,28399
78,28399,7,25.448742357142855,27.5,23.25,568.100006,Waua Islet,Queensland,-9.948642684,144.0374468,28399
79,28399,8,25.13963617281106,26.95,22.95,382.90000404,Waua Islet,Queensland,-9.948642684,144.0374468,28399
80,28399,9,25.411904776190475,27.9,23.25,332.30000278,Waua Islet,Queensland,-9.948642684,144.0374468,28399
81,28399,10,26.180117158986175,29.7,23.5,528.00000392,Waua Islet,Queensland,-9.948642684,144.0374468,28399
82,28399,11,27.115629964285713,29.7,24.5,754.60000094,Waua Islet,Queensland,-9.948642684,144.0374468,28399
83,28399,12,27.674260799539173,31.0,24.95,2275.70000731,Waua Islet,Queensland,-9.948642684,144.0374468,28399
84,29394,1,27.656907585253457,30.95,24.95,6078.80000909,Badu Island,Queensland,-10.1163969,142.1453281,29394
85,29394,2,27.5023418,30.0,24.6,4814.40000971,Badu Island,Queensland,-10.1163969,142.1453281,29394
86,29394,3,27.461712751152074,30.55,24.35,5451.70000764,Badu Island,Queensland,-10.1163969,142.1453281,29394
87,29394,4,27.366845245238096,30.15,24.55,3787.90001047,Badu Island,Queensland,-10.1163969,142.1453281,29394
88,29394,5,26.75877977419355,29.15,23.25,1234.60000399,Badu Island,Queensland,-10.1163969,142.1453281,29394
89,29394,6,25.67925100952381,28.6,23.1,560.70000513,Badu Island,Queensland,-10.1163969,142.1453281,29394
90,29394,7,25.061880707373273,27.15,22.8,367.30000359,Badu Island,Queensland,-10.1163969,142.1453281,29394
91,29394,8,24.894556470046084,26.75,22.75,246.70000317,Badu Island,Queensland,-10.1163969,142.1453281,29394
92,29394,9,25.33692954047619,28.15,22.5,270.50000168,Badu Island,Queensland,-10.1163969,142.1453281,29394
93,29394,10,26.36352724423963,29.9,23.75,473.20000112,Badu Island,Queensland,-10.1163969,142.1453281,29394
94,29394,11,27.427395792857144,30.85,24.5,868.00000187,Badu Island,Queensland,-10.1163969,142.1453281,29394
95,29394,12,28.00755568202765,31.1,25.0,2879.20000454,Badu Island,Queensland,-10.1163969,142.1453281,29394
96,29396,1,27.69625096313364,30.45,24.95,6132.20000697,Guijar Islet,Queensland,-10.25438783,142.8296283,29396
97,29396,2,27.558053812658226,29.95,24.85,4930.80000872,Guijar Islet,Queensland,-10.25438783,142.8296283,29396
98,29396,3,27.493831617511518,30.5,24.8,5253.70000724,Guijar Islet,Queensland,-10.25438783,142.8296283,29396
99,29396,4,27.39895333095238,30.05,24.35,4023.7000055500002,Guijar Islet,Queensland,-10.25438783,142.8296283,29396
100,29396,5,26.843625241935484,29.05,24.25,1522.60001016,Guijar Islet,Queensland,-10.25438783,142.8296283,29396
101,29396,6,25.846671640476192,28.2,23.7,741.60000634,Guijar Islet,Queensland,-10.25438783,142.8296283,29396
102,29396,7,25.23629030184332,27.15,23.3,491.80000418000003,Guijar Islet,Queensland,-10.25438783,142.8296283,29396
103,29396,8,24.99735021889401,26.85,22.9,307.8000025,Guijar Islet,Queensland,-10.25438783,142.8296283,29396
104,29396,9,25.36264380238095,28.0,23.15,354.2000016,Guijar Islet,Queensland,-10.25438783,142.8296283,29396
105,29396,10,26.276560085253458,29.65,23.75,573.1000045,Guijar Islet,Queensland,-10.25438783,142.8296283,29396
106,29396,11,27.295099157142854,30.3,24.5,898.60000308,Guijar Islet,Queensland,-10.25438783,142.8296283,29396
107,29396,12,27.93310774423963,30.8,24.95,2901.50000588,Guijar Islet,Queensland,-10.25438783,142.8296283,29396
120,30393,1,27.71319611059908,30.65,24.75,6005.40001775,Arafura Sea,Queensland,-10.46957788,141.8031492,30393
121,30393,2,27.559198351898733,30.45,24.65,4701.50000029,Arafura Sea,Queensland,-10.46957788,141.8031492,30393
122,30393,3,27.546284541474655,30.45,24.8,5128.80000451,Arafura Sea,Queensland,-10.46957788,141.8031492,30393
123,30393,4,27.512683573809525,30.75,25.0,2667.50000061,Arafura Sea,Queensland,-10.46957788,141.8031492,30393
124,30393,5,26.889352905529954,30.65,23.55,460.30000253,Arafura Sea,Queensland,-10.46957788,141.8031492,30393
125,30393,6,25.773581378571425,29.25,22.45,145.10000174,Arafura Sea,Queensland,-10.46957788,141.8031492,30393
126,30393,7,25.17409275115207,28.9,22.65,101.8000006,Arafura Sea,Queensland,-10.46957788,141.8031492,30393
127,30393,8,25.056302824884792,28.35,22.3,72.0999999,Arafura Sea,Queensland,-10.46957788,141.8031492,30393
128,30393,9,25.633125011904763,29.45,22.45,89.80000065,Arafura Sea,Queensland,-10.46957788,141.8031492,30393
129,30393,10,26.606931684331798,30.05,23.45,220.80000085,Arafura Sea,Queensland,-10.46957788,141.8031492,30393
130,30393,11,27.571691428571427,31.25,24.75,722.30000117,Arafura Sea,Queensland,-10.46957788,141.8031492,30393
131,30393,12,28.069714896313364,31.15,24.7,2897.40000493,Arafura Sea,Queensland,-10.46957788,141.8031492,30393
132,30394,1,26.61787250921659,32.228,22.278,5930.50000203,Thursday Island,Queensland,-10.57882778,142.2197563,30394
133,30394,2,26.46611308607595,32.078003,22.2105,4708.40001252,Thursday Island,Queensland,-10.57882778,142.2197563,30394
134,30394,3,26.378245910138247,31.578001,22.3605,4902.00000802,Thursday Island,Queensland,-10.57882778,142.2197563,30394
135,30394,4,26.38544542857143,31.3605,21.528,2475.6000072,Thursday Island,Queensland,-10.57882778,142.2197563,30394
136,30394,5,25.904095504608293,30.160501,21.178,500.09999845,Thursday Island,Queensland,-10.57882778,142.2197563,30394
137,30394,6,24.930500171428573,29.477999,18.078,191.70000121,Thursday Island,Queensland,-10.57882778,142.2197563,30394
138,30394,7,24.44568537096774,30.4605,18.828,166.20000068,Thursday Island,Queensland,-10.57882778,142.2197563,30394
139,30394,8,24.378644322580648,29.810501,16.878,95.80000071,Thursday Island,Queensland,-10.57882778,142.2197563,30394
140,30394,9,25.051045719047618,30.778,18.628,122.20000029,Thursday Island,Queensland,-10.57882778,142.2197563,30394
141,30394,10,26.142771624423965,31.910501,20.477999,300.80000060000003,Thursday Island,Queensland,-10.57882778,142.2197563,30394
142,30394,11,27.125475352380953,33.3605,20.977999,632.10000292,Thursday Island,Queensland,-10.57882778,142.2197563,30394
143,30394,12,27.31172806221198,33.1105,22.078,2879.50000958,Thursday Island,Queensland,-10.57882778,142.2197563,30394
144,30395,1,27.577615115207376,33.336502,23.1365,5950.10001663,Punsand,Queensland,-10.72356039,142.4477538,30395
145,30395,2,27.410642979746832,32.786503,23.4865,4463.40000988,Punsand,Queensland,-10.72356039,142.4477538,30395
146,30395,3,27.306829737327188,32.286503,23.5865,5098.8000134,Punsand,Queensland,-10.72356039,142.4477538,30395
147,30395,4,27.299246695238097,32.086502,21.536499,2436.70000596,Punsand,Queensland,-10.72356039,142.4477538,30395
148,30395,5,26.720232158986175,31.6365,21.7365,553.0000029,Punsand,Queensland,-10.72356039,142.4477538,30395
149,30395,6,25.655928307142858,30.8865,18.686499,272.50000287,Punsand,Queensland,-10.72356039,142.4477538,30395
150,30395,7,25.13440279032258,30.3865,19.1365,185.10000116,Punsand,Queensland,-10.72356039,142.4477538,30395
151,30395,8,25.005293705069125,30.4865,18.036499,115.60000045,Punsand,Queensland,-10.72356039,142.4477538,30395
152,30395,9,25.632634614285717,32.4865,19.0865,124.10000127,Punsand,Queensland,-10.72356039,142.4477538,30395
153,30395,10,26.76330056912442,32.9365,21.036499,236.40000493,Punsand,Queensland,-10.72356039,142.4477538,30395
154,30395,11,27.820228895238095,34.2365,21.6365,684.80000363,Punsand,Queensland,-10.72356039,142.4477538,30395
155,30395,12,28.170342649769587,34.036503,23.0865,2816.19999839,Punsand,Queensland,-10.72356039,142.4477538,30395
156,31367,1,28.091767433179722,30.9,24.65,5290.50000558,Minjilang,Northern Territory,-11.14927116,132.559362,31367
157,31367,2,27.883154005063293,30.05,24.8,4141.20000744,Minjilang,Northern Territory,-11.14927116,132.559362,31367
158,31367,3,28.014895329493086,30.6,23.95,3429.1000053899998,Minjilang,Northern Territory,-11.14927116,132.559362,31367
159,31367,4,28.11366572142857,32.0,25.05,2231.5000016,Minjilang,Northern Territory,-11.14927116,132.559362,31367
160,31367,5,27.215528993087556,30.3,21.6,573.5000032,Minjilang,Northern Territory,-11.14927116,132.559362,31367
161,31367,6,25.684310554761907,29.3,19.85,62.6000003,Minjilang,Northern Territory,-11.14927116,132.559362,31367
162,31367,7,24.994326062211982,27.9,19.55,45.90000014,Minjilang,Northern Territory,-11.14927116,132.559362,31367
163,31367,8,25.26870683870968,28.65,20.5,26.50000005,Minjilang,Northern Territory,-11.14927116,132.559362,31367
164,31367,9,26.26196431904762,29.05,23.05,95.50000068,Minjilang,Northern Territory,-11.14927116,132.559362,31367
165,31367,10,27.549999958525344,30.5,24.3,230.50000134,Minjilang,Northern Territory,-11.14927116,132.559362,31367
166,31367,11,28.553263885714287,31.55,25.0,695.50000159,Minjilang,Northern Territory,-11.14927116,132.559362,31367
167,31367,12,28.75152644470046,32.3,25.75,3339.20000606,Minjilang,Northern Territory,-11.14927116,132.559362,31367
168,31394,1,27.26703285483871,34.5565,22.706501,5941.40001053,Injinoo,Queensland,-11.0564033,142.2610061,31394
169,31394,2,27.096519103797466,32.0565,23.1565,4799.20001318,Injinoo,Queensland,-11.0564033,142.2610061,31394
170,31394,3,26.948109905529954,32.2065,23.0065,4784.90001158,Injinoo,Queensland,-11.0564033,142.2610061,31394
171,31394,4,26.89632392857143,33.2065,21.7565,1943.20000429,Injinoo,Queensland,-11.0564033,142.2610061,31394
172,31394,5,26.665357460829494,32.4065,19.4065,318.50000025,Injinoo,Queensland,-11.0564033,142.2610061,31394
173,31394,6,25.84474162142857,32.2565,20.1695,164.60000199,Injinoo,Queensland,-11.0564033,142.2610061,31394
174,31394,7,25.362630792626728,32.2565,18.7565,126.00000059,Injinoo,Queensland,-11.0564033,142.2610061,31394
175,31394,8,25.3770701797235,32.6565,17.956501,109.40000006,Injinoo,Queensland,-11.0564033,142.2610061,31394
176,31394,9,26.22994989285714,34.2065,18.1065,121.40000059,Injinoo,Queensland,-11.0564033,142.2610061,31394
177,31394,10,27.328899110599078,36.5565,19.956501,317.00000252,Injinoo,Queensland,-11.0564033,142.2610061,31394
178,31394,11,28.263675138095238,36.8565,20.9065,689.20000271,Injinoo,Queensland,-11.0564033,142.2610061,31394
179,31394,12,28.062789235023043,37.3565,21.956501,3038.49999798,Injinoo,Queensland,-11.0564033,142.2610061,31394
180,31395,1,26.803261389400923,34.8105,22.1105,5996.60001104,Somerset (Qld),Queensland,-10.83284733,142.5082393,31395
181,31395,2,26.72539481772152,34.1605,22.560501,4671.30001586,Somerset (Qld),Queensland,-10.83284733,142.5082393,31395
182,31395,3,26.585644313364053,33.5105,22.2605,5166.40001078,Somerset (Qld),Queensland,-10.83284733,142.5082393,31395
183,31395,4,26.582231326190477,33.6105,21.7105,2550.60001074,Somerset (Qld),Queensland,-10.83284733,142.5082393,31395
184,31395,5,26.26067311751152,32.010498,19.7605,478.40000103,Somerset (Qld),Queensland,-10.83284733,142.5082393,31395
185,31395,6,25.35949832142857,31.0105,19.1605,262.50000214,Somerset (Qld),Queensland,-10.83284733,142.5082393,31395
186,31395,7,24.89641609907834,30.8605,18.5105,204.50000021,Somerset (Qld),Queensland,-10.83284733,142.5082393,31395
187,31395,8,24.881357647465435,32.6605,16.810501,147.20000092,Somerset (Qld),Queensland,-10.83284733,142.5082393,31395
188,31395,9,25.640589559523807,32.3605,17.3605,176.80000105,Somerset (Qld),Queensland,-10.83284733,142.5082393,31395
189,31395,10,26.73066153456221,34.7105,19.4605,372.80000112,Somerset (Qld),Queensland,-10.83284733,142.5082393,31395
190,31395,11,27.638610421428574,36.0605,20.560501,685.10000276,Somerset (Qld),Queensland,-10.83284733,142.5082393,31395
191,31395,12,27.600697974654377,35.5105,21.560501,3204.20001855,Somerset (Qld),Queensland,-10.83284733,142.5082393,31395
192,32362,1,27.69394929953917,33.9365,23.436499,4574.79999517,Milikapiti,Northern Territory,-11.41915532,130.6561989,32362
193,32362,2,27.594116729113924,34.086502,23.5865,4188.50000216,Milikapiti,Northern Territory,-11.41915532,130.6561989,32362
194,32362,3,27.620648569124423,33.536503,23.529999,3564.00000451,Milikapiti,Northern Territory,-11.41915532,130.6561989,32362
195,32362,4,27.57529307857143,34.23,20.8865,2054.10001503,Milikapiti,Northern Territory,-11.41915532,130.6561989,32362
196,32362,5,26.860385546082952,33.6365,19.1365,399.49999875000003,Milikapiti,Northern Territory,-11.41915532,130.6561989,32362
197,32362,6,25.60345764285714,32.68,17.036499,71.89999935,Milikapiti,Northern Territory,-11.41915532,130.6561989,32362
198,32362,7,25.195254841013824,32.836502,15.1365,35.300000100000005,Milikapiti,Northern Territory,-11.41915532,130.6561989,32362
199,32362,8,25.716261124423962,34.086502,17.686499,68.60000105,Milikapiti,Northern Territory,-11.41915532,130.6561989,32362
200,32362,9,26.920402261904762,35.030003,18.5865,313.10000012,Milikapiti,Northern Territory,-11.41915532,130.6561989,32362
201,32362,10,28.11784532718894,35.83,21.8365,870.29999996,Milikapiti,Northern Territory,-11.41915532,130.6561989,32362
202,32362,11,28.63327428095238,35.4865,23.5865,2201.099997,Milikapiti,Northern Territory,-11.41915532,130.6561989,32362
203,32362,12,28.35386261981567,35.6865,23.88,4260.00000366,Milikapiti,Northern Territory,-11.41915532,130.6561989,32362
204,32395,1,26.367163592165898,36.034,21.883999,5702.90000579,Jardine River,Queensland,-11.23900487,142.6178826,32395
205,32395,2,26.282070929113925,36.434002,21.525501,4581.10000372,Jardine River,Queensland,-11.23900487,142.6178826,32395
206,32395,3,26.11882453686636,35.8255,21.633999,4763.20001863,Jardine River,Queensland,-11.23900487,142.6178826,32395
207,32395,4,26.06878767857143,34.3755,20.184,2321.6000087,Jardine River,Queensland,-11.23900487,142.6178826,32395
208,32395,5,25.67546337096774,32.3255,19.8255,502.00000395,Jardine River,Queensland,-11.23900487,142.6178826,32395
209,32395,6,24.680270857142858,30.934,16.684,307.80000358,Jardine River,Queensland,-11.23900487,142.6178826,32395
210,32395,7,24.212747276497698,30.9255,17.775501,288.80000059,Jardine River,Queensland,-11.23900487,142.6178826,32395
211,32395,8,24.226447449308758,32.734,16.4255,197.10000179,Jardine River,Queensland,-11.23900487,142.6178826,32395
212,32395,9,25.082656766666666,33.184002,16.625502,217.1000021,Jardine River,Queensland,-11.23900487,142.6178826,32395
213,32395,10,26.321037412442397,36.784,19.1755,377.50000186,Jardine River,Queensland,-11.23900487,142.6178826,32395
214,32395,11,27.29219534761905,37.9255,19.9755,902.100003,Jardine River,Queensland,-11.23900487,142.6178826,32395
215,32395,12,27.256415709677416,37.4755,20.6755,3146.60001624,Jardine River,Queensland,-11.23900487,142.6178826,32395
216,33362,1,27.293759050691243,35.6625,23.0125,5348.70001918,Wurrumiyanga,Northern Territory,-11.75783245,130.6244874,33362
217,33362,2,27.265640987341772,35.1625,22.9625,4481.20000098,Wurrumiyanga,Northern Territory,-11.75783245,130.6244874,33362
218,33362,3,27.355654032258062,37.012497,22.4625,3806.20001554,Wurrumiyanga,Northern Territory,-11.75783245,130.6244874,33362
219,33362,4,27.311259373809524,35.1125,19.7625,1817.4000027,Wurrumiyanga,Northern Territory,-11.75783245,130.6244874,33362
220,33362,5,26.44549187327189,33.6125,17.2625,329.30000128,Wurrumiyanga,Northern Territory,-11.75783245,130.6244874,33362
221,33362,6,25.031929107142858,33.712498,14.1125,79.99999923,Wurrumiyanga,Northern Territory,-11.75783245,130.6244874,33362
222,33362,7,24.719234297235023,33.712498,13.8625,28.49999914,Wurrumiyanga,Northern Territory,-11.75783245,130.6244874,33362
223,33362,8,25.499221675115205,35.1125,14.762501,70.1,Wurrumiyanga,Northern Territory,-11.75783245,130.6244874,33362
224,33362,9,27.287911107142858,36.8625,17.2625,276.50000189,Wurrumiyanga,Northern Territory,-11.75783245,130.6244874,33362
225,33362,10,28.298179986175114,38.962498,19.7125,1030.60000071,Wurrumiyanga,Northern Territory,-11.75783245,130.6244874,33362
226,33362,11,28.411884414285716,37.8625,22.112501,2084.20000506,Wurrumiyanga,Northern Territory,-11.75783245,130.6244874,33362
227,33362,12,27.920793161290323,36.6125,23.2625,4701.80000095,Wurrumiyanga,Northern Territory,-11.75783245,130.6244874,33362
228,33370,1,28.304845555299536,36.571,23.921001,4804.50001119,Warruwi,Northern Territory,-11.65786588,133.3782733,33370
229,33370,2,28.15017356202532,35.771,23.421001,3281.6000074099998,Warruwi,Northern Territory,-11.65786588,133.3782733,33370
230,33370,3,28.11412456451613,36.621002,23.071001,3481.30000638,Warruwi,Northern Territory,-11.65786588,133.3782733,33370
231,33370,4,27.89147249047619,35.471,19.521,1772.70000002,Warruwi,Northern Territory,-11.65786588,133.3782733,33370
232,33370,5,26.774301170506913,33.971,15.571,206.30000393,Warruwi,Northern Territory,-11.65786588,133.3782733,33370
233,33370,6,25.106923907142857,34.071,12.771,23.5,Warruwi,Northern Territory,-11.65786588,133.3782733,33370
234,33370,7,24.6967234078341,33.721,14.120999,28.6,Warruwi,Northern Territory,-11.65786588,133.3782733,33370
235,33370,8,24.974795640552998,34.521,14.471,17.400000040000002,Warruwi,Northern Territory,-11.65786588,133.3782733,33370
236,33370,9,26.344557854761902,36.021,15.471,97.70000016,Warruwi,Northern Territory,-11.65786588,133.3782733,33370
237,33370,10,27.91195954147465,36.071,20.071001,233.10000178,Warruwi,Northern Territory,-11.65786588,133.3782733,33370
238,33370,11,28.902910885714288,37.071,21.721,825.80000166,Warruwi,Northern Territory,-11.65786588,133.3782733,33370
239,33370,12,29.037639168202762,37.371002,24.15,3216.50000486,Warruwi,Northern Territory,-11.65786588,133.3782733,33370
240,33394,1,26.87604168894009,35.1065,22.0565,6383.00001894,Mapoon,Queensland,-11.86775982,142.1842885,33394
241,33394,2,26.75755857721519,34.4065,21.8435,4955.40000838,Mapoon,Queensland,-11.86775982,142.1842885,33394
242,33394,3,26.62928183870968,34.3065,22.4435,4998.00001288,Mapoon,Queensland,-11.86775982,142.1842885,33394
243,33394,4,26.667643795238096,34.1435,18.956501,1993.40000741,Mapoon,Queensland,-11.86775982,142.1842885,33394
244,33394,5,26.430976377880185,33.6565,18.8435,240.90000109000002,Mapoon,Queensland,-11.86775982,142.1842885,33394
245,33394,6,25.58438,33.1435,17.0565,125.50000034,Mapoon,Queensland,-11.86775982,142.1842885,33394
246,33394,7,25.231888449308755,33.5935,17.3935,72.50000028,Mapoon,Queensland,-11.86775982,142.1842885,33394
247,33394,8,25.420382055299537,35.0565,16.7435,74.00000063,Mapoon,Queensland,-11.86775982,142.1842885,33394
248,33394,9,26.47050599761905,36.8935,15.9935,92.09999843,Mapoon,Queensland,-11.86775982,142.1842885,33394
